Date,BDI_Close,BDI_High,BDI_Low
2010-08-20,2756,2756,2756
2010-08-23,2841,2841,2841
2010-08-24,2861,2861,2861
2010-08-25,2773,2773,2773
2010-08-26,2703,2703,2703
2010-08-27,2712,2712,2712
2010-08-31,2713,2713,2713
2010-09-01,2741,2741,2741
2010-09-02,2835,2835,2835
2010-09-03,2876,2876,2876
2010-09-06,2881,2881,2881
2010-09-07,2918,2918,2918
2010-09-08,2975,2975,2975
2010-09-09,2988,2988,2988
2010-09-10,2995,2995,2995
2010-09-13,2976,2976,2976
2010-09-14,2940,2940,2940
2010-09-15,2840,2840,2840
2010-09-16,2737,2737,2737
2010-09-17,2676,2676,2676
2010-09-20,2628,2628,2628
2010-09-21,2562,2562,2562
2010-09-22,2486,2486,2486
2010-09-23,2461,2461,2461
2010-09-24,2444,2444,2444
2010-09-27,2451,2451,2451
2010-09-28,2504,2504,2504
2010-09-29,2468,2468,2468
2010-09-30,2446,2446,2446
2010-10-01,2452,2452,2452
2010-10-04,2478,2478,2478
2010-10-05,2569,2569,2569
2010-10-06,2639,2639,2639
2010-10-07,2662,2662,2662
2010-10-08,2696,2696,2696
2010-10-11,2695,2695,2695
2010-10-12,2719,2719,2719
2010-10-13,2748,2748,2748
2010-10-14,2769,2769,2769
2010-10-15,2762,2762,2762
2010-10-18,2756,2756,2756
2010-10-19,2744,2744,2744
2010-10-20,2729,2729,2729
2010-10-21,2720,2720,2720
2010-10-22,2727,2727,2727
2010-10-25,2748,2748,2748
2010-10-26,2778,2778,2778
2010-10-27,2784,2784,2784
2010-10-28,2707,2707,2707
2010-10-29,2678,2678,2678
2010-11-01,2648,2648,2648
2010-11-02,2600,2600,2600
2010-11-03,2542,2542,2542
2010-11-04,2510,2510,2510
2010-11-05,2495,2495,2495
2010-11-08,2482,2482,2482
2010-11-09,2467,2467,2467
2010-11-10,2454,2454,2454
2010-11-11,2366,2366,2366
2010-11-12,2313,2313,2313
2010-11-15,2261,2261,2261
2010-11-16,2219,2219,2219
2010-11-17,2188,2188,2188
2010-11-18,2164,2164,2164
2010-11-19,2155,2155,2155
2010-11-22,2179,2179,2179
2010-11-23,2199,2199,2199
2010-11-24,2213,2213,2213
2010-11-25,2200,2200,2200
2010-11-26,2170,2170,2170
2010-11-29,2145,2145,2145
2010-11-30,2099,2099,2099
2010-12-01,2096,2096,2096
2010-12-02,2133,2133,2133
2010-12-03,2168,2168,2168
2010-12-06,2179,2179,2179
2010-12-07,2173,2173,2173
2010-12-08,2144,2144,2144
2010-12-09,2111,2111,2111
2010-12-10,2095,2095,2095
2010-12-13,2076,2076,2076
2010-12-14,2069,2069,2069
2010-12-15,2047,2047,2047
2010-12-16,2028,2028,2028
2010-12-17,1999,1999,1999
2010-12-20,1955,1955,1955
2010-12-21,1886,1886,1886
2010-12-22,1830,1830,1830
2010-12-23,1795,1795,1795
2010-12-24,1773,1773,1773
2011-01-04,1693,1693,1693
2011-01-05,1621,1621,1621
2011-01-06,1544,1544,1544
2011-01-07,1519,1519,1519
2011-01-10,1495,1495,1495
2011-01-11,1480,1480,1480
2011-01-12,1453,1453,1453
2011-01-13,1446,1446,1446
2011-01-14,1439,1439,1439
2011-01-17,1439,1439,1439
2011-01-18,1432,1432,1432
2011-01-19,1411,1411,1411
2011-01-20,1393,1393,1393
2011-01-21,1370,1370,1370
2011-01-24,1345,1345,1345
2011-01-25,1292,1292,1292
2011-01-26,1234,1234,1234
2011-01-27,1186,1186,1186
2011-01-28,1137,1137,1137
2011-01-31,1107,1107,1107
2011-02-01,1084,1084,1084
2011-02-02,1064,1064,1064
2011-02-03,1045,1045,1045
2011-02-04,1043,1043,1043
2011-02-07,1045,1045,1045
2011-02-08,1064,1064,1064
2011-02-09,1092,1092,1092
2011-02-10,1136,1136,1136
2011-02-11,1178,1178,1178
2011-02-14,1206,1206,1206
2011-02-15,1236,1236,1236
2011-02-16,1271,1271,1271
2011-02-17,1292,1292,1292
2011-02-18,1301,1301,1301
2011-02-21,1295,1295,1295
2011-02-22,1279,1279,1279
2011-02-23,1253,1253,1253
2011-02-24,1242,1242,1242
2011-02-25,1245,1245,1245
2011-02-28,1251,1251,1251
2011-03-01,1262,1262,1262
2011-03-02,1281,1281,1281
2011-03-03,1317,1317,1317
2011-03-04,1346,1346,1346
2011-03-07,1382,1382,1382
2011-03-08,1424,1424,1424
2011-03-09,1472,1472,1472
2011-03-10,1538,1538,1538
2011-03-11,1562,1562,1562
2011-03-14,1559,1559,1559
2011-03-15,1548,1548,1548
2011-03-16,1538,1538,1538
2011-03-17,1533,1533,1533
2011-03-18,1531,1531,1531
2011-03-21,1531,1531,1531
2011-03-22,1543,1543,1543
2011-03-23,1565,1565,1565
2011-03-24,1583,1583,1583
2011-03-25,1585,1585,1585
2011-03-28,1585,1585,1585
2011-03-29,1572,1572,1572
2011-03-30,1545,1545,1545
2011-03-31,1530,1530,1530
2011-04-01,1520,1520,1520
2011-04-04,1498,1498,1498
2011-04-05,1462,1462,1462
2011-04-06,1430,1430,1430
2011-04-07,1401,1401,1401
2011-04-08,1376,1376,1376
2011-04-11,1359,1359,1359
2011-04-12,1342,1342,1342
2011-04-13,1324,1324,1324
2011-04-14,1309,1309,1309
2011-04-15,1296,1296,1296
2011-04-18,1284,1284,1284
2011-04-19,1271,1271,1271
2011-04-20,1262,1262,1262
2011-04-21,1254,1254,1254
2011-04-26,1250,1250,1250
2011-04-27,1259,1259,1259
2011-04-28,1269,1269,1269
2011-05-03,1292,1292,1292
2011-05-04,1302,1302,1302
2011-05-05,1314,1314,1314
2011-05-06,1340,1340,1340
2011-05-09,1348,1348,1348
2011-05-10,1344,1344,1344
2011-05-11,1334,1334,1334
2011-05-12,1320,1320,1320
2011-05-13,1306,1306,1306
2011-05-16,1291,1291,1291
2011-05-17,1274,1274,1274
2011-05-18,1271,1271,1271
2011-05-19,1329,1329,1329
2011-05-20,1349,1349,1349
2011-05-23,1369,1369,1369
2011-05-24,1398,1398,1398
2011-05-25,1446,1446,1446
2011-05-26,1467,1467,1467
2011-05-27,1474,1474,1474
2011-05-31,1480,1480,1480
2011-06-01,1485,1485,1485
2011-06-02,1489,1489,1489
2011-06-03,1489,1489,1489
2011-06-06,1484,1484,1484
2011-06-07,1456,1456,1456
2011-06-08,1434,1434,1434
2011-06-09,1428,1428,1428
2011-06-10,1418,1418,1418
2011-06-13,1412,1412,1412
2011-06-14,1400,1400,1400
2011-06-15,1405,1405,1405
2011-06-16,1424,1424,1424
2011-06-17,1423,1423,1423
2011-06-20,1418,1418,1418
2011-06-21,1409,1409,1409
2011-06-22,1406,1406,1406
2011-06-23,1414,1414,1414
2011-06-24,1424,1424,1424
2011-06-27,1442,1442,1442
2011-06-28,1438,1438,1438
2011-06-29,1420,1420,1420
2011-06-30,1413,1413,1413
2011-07-01,1422,1422,1422
2011-07-04,1419,1419,1419
2011-07-05,1428,1428,1428
2011-07-06,1443,1443,1443
2011-07-07,1453,1453,1453
2011-07-08,1449,1449,1449
2011-07-11,1437,1437,1437
2011-07-12,1411,1411,1411
2011-07-13,1383,1383,1383
2011-07-14,1367,1367,1367
2011-07-15,1353,1353,1353
2011-07-18,1340,1340,1340
2011-07-19,1330,1330,1330
2011-07-20,1328,1328,1328
2011-07-21,1325,1325,1325
2011-07-22,1323,1323,1323
2011-07-25,1317,1317,1317
2011-07-26,1310,1310,1310
2011-07-27,1296,1296,1296
2011-07-28,1278,1278,1278
2011-07-29,1264,1264,1264
2011-08-01,1256,1256,1256
2011-08-02,1253,1253,1253
2011-08-03,1260,1260,1260
2011-08-04,1268,1268,1268
2011-08-05,1268,1268,1268
2011-08-08,1264,1264,1264
2011-08-09,1257,1257,1257
2011-08-10,1265,1265,1265
2011-08-11,1277,1277,1277
2011-08-12,1287,1287,1287
2011-08-15,1306,1306,1306
2011-08-16,1344,1344,1344
2011-08-17,1371,1371,1371
2011-08-18,1414,1414,1414
2011-08-19,1462,1462,1462
2011-08-22,1515,1515,1515
2011-08-23,1565,1565,1565
2011-08-24,1602,1602,1602
2011-08-25,1582,1582,1582
2011-08-26,1541,1541,1541
2011-08-30,1537,1537,1537
2011-08-31,1619,1619,1619
2011-09-01,1682,1682,1682
2011-09-02,1740,1740,1740
2011-09-05,1750,1750,1750
2011-09-06,1767,1767,1767
2011-09-07,1744,1744,1744
2011-09-08,1782,1782,1782
2011-09-09,1838,1838,1838
2011-09-12,1876,1876,1876
2011-09-13,1901,1901,1901
2011-09-14,1927,1927,1927
2011-09-15,1907,1907,1907
2011-09-16,1814,1814,1814
2011-09-19,1764,1764,1764
2011-09-20,1795,1795,1795
2011-09-21,1811,1811,1811
2011-09-22,1884,1884,1884
2011-09-23,1920,1920,1920
2011-09-26,1928,1928,1928
2011-09-27,1927,1927,1927
2011-09-28,1920,1920,1920
2011-09-29,1913,1913,1913
2011-09-30,1899,1899,1899
2011-10-03,1886,1886,1886
2011-10-04,1885,1885,1885
2011-10-05,1908,1908,1908
2011-10-06,1967,1967,1967
2011-10-07,2000,2000,2000
2011-10-10,2032,2032,2032
2011-10-11,2106,2106,2106
2011-10-12,2127,2127,2127
2011-10-13,2155,2155,2155
2011-10-14,2173,2173,2173
2011-10-17,2160,2160,2160
2011-10-18,2136,2136,2136
2011-10-19,2140,2140,2140
2011-10-20,2161,2161,2161
2011-10-21,2153,2161,2153
2011-10-24,2153,2153,2153
2011-10-25,2161,2161,2161
2011-10-26,2145,2145,2145
2011-10-27,2091,2091,2091
2011-10-28,2018,2018,2018
2011-10-31,1965,1965,1965
2011-11-01,1912,1912,1912
2011-11-02,1859,1859,1859
2011-11-03,1817,1817,1817
2011-11-04,1784,1784,1784
2011-11-07,1766,1766,1766
2011-11-08,1759,1759,1759
2011-11-09,1802,1802,1802
2011-11-10,1840,1840,1840
2011-11-11,1835,1835,1835
2011-11-14,1818,1818,1818
2011-11-15,1846,1846,1846
2011-11-16,1884,1884,1884
2011-11-17,1898,1898,1898
2011-11-18,1895,1895,1895
2011-11-21,1874,1874,1874
2011-11-22,1854,1854,1854
2011-11-23,1830,1830,1830
2011-11-24,1814,1814,1814
2011-11-25,1807,1807,1807
2011-11-28,1809,1809,1809
2011-11-29,1828,1828,1828
2011-11-30,1846,1846,1846
2011-12-01,1862,1862,1862
2011-12-02,1866,1866,1866
2011-12-05,1856,1856,1856
2011-12-06,1848,1848,1848
2011-12-07,1849,1849,1849
2011-12-08,1882,1882,1882
2011-12-09,1922,1922,1922
2011-12-12,1930,1930,1930
2011-12-13,1922,1922,1922
2011-12-14,1912,1912,1912
2011-12-15,1889,1889,1889
2011-12-16,1888,1888,1888
2011-12-19,1885,1885,1885
2011-12-20,1878,1878,1878
2011-12-21,1856,1856,1856
2011-12-22,1787,1787,1787
2011-12-23,1738,1738,1738
2012-01-03,1624,1624,1624
2012-01-04,1552,1552,1552
2012-01-05,1426,1426,1426
2012-01-06,1347,1347,1347
2012-01-09,1308,1308,1308
2012-01-10,1258,1258,1258
2012-01-11,1193,1193,1193
2012-01-12,1105,1105,1105
2012-01-13,1053,1053,1053
2012-01-16,1013,1013,1013
2012-01-17,974,974,974
2012-01-18,926,926,926
2012-01-19,893,893,893
2012-01-20,862,862,862
2012-01-23,841,841,841
2012-01-24,807,807,807
2012-01-25,784,784,784
2012-01-26,753,753,753
2012-01-27,726,753,726
2012-01-30,702,702,702
2012-01-31,680,680,680
2012-02-01,662,662,662
2012-02-02,651,651,651
2012-02-03,647,647,647
2012-02-06,648,648,648
2012-02-07,660,660,660
2012-02-08,676,676,676
2012-02-09,695,695,695
2012-02-10,715,715,715
2012-02-13,729,729,729
2012-02-14,734,734,734
2012-02-15,731,731,731
2012-02-16,723,723,723
2012-02-17,717,717,717
2012-02-20,715,715,715
2012-02-21,706,706,706
2012-02-22,704,704,704
2012-02-23,706,706,706
2012-02-24,718,718,718
2012-02-27,730,730,730
2012-02-28,738,738,738
2012-02-29,750,750,750
2012-03-01,763,763,763
2012-03-02,771,771,771
2012-03-05,782,782,782
2012-03-06,787,787,787
2012-03-07,798,798,798
2012-03-08,812,812,812
2012-03-09,824,824,824
2012-03-12,837,837,837
2012-03-13,844,844,844
2012-03-14,855,855,855
2012-03-15,866,866,866
2012-03-16,874,874,874
2012-03-19,879,879,879
2012-03-20,884,884,884
2012-03-21,896,896,896
2012-03-22,902,902,902
2012-03-23,908,908,908
2012-03-26,912,912,912
2012-03-27,917,917,917
2012-03-28,922,922,922
2012-03-29,930,930,930
2012-03-30,934,934,934
2012-04-02,934,934,934
2012-04-03,931,931,931
2012-04-04,926,926,926
2012-04-05,928,928,928
2012-04-10,928,928,928
2012-04-11,944,944,944
2012-04-12,960,960,960
2012-04-13,972,972,972
2012-04-16,975,975,975
2012-04-17,989,989,989
2012-04-18,1006,1006,1006
2012-04-19,1028,1028,1028
2012-04-20,1067,1067,1067
2012-04-23,1090,1090,1090
2012-04-24,1116,1116,1116
2012-04-25,1137,1137,1137
2012-04-26,1148,1148,1148
2012-04-27,1156,1156,1156
2012-04-30,1155,1155,1155
2012-05-01,1152,1152,1152
2012-05-02,1149,1149,1149
2012-05-03,1157,1157,1157
2012-05-04,1157,1157,1157
2012-05-07,1157,1157,1157
2012-05-08,1165,1165,1165
2012-05-09,1156,1156,1156
2012-05-10,1146,1146,1146
2012-05-11,1138,1138,1138
2012-05-14,1132,1132,1132
2012-05-15,1130,1130,1130
2012-05-16,1137,1137,1137
2012-05-17,1137,1137,1137
2012-05-18,1141,1141,1141
2012-05-21,1141,1141,1141
2012-05-22,1127,1127,1127
2012-05-23,1100,1100,1100
2012-05-24,1058,1058,1058
2012-05-25,1034,1034,1034
2012-05-28,1012,1012,1012
2012-05-29,986,986,986
2012-05-30,950,950,950
2012-05-31,923,923,923
2012-06-01,904,904,904
2012-06-06,878,878,878
2012-06-07,872,872,872
2012-06-08,877,877,877
2012-06-11,884,884,884
2012-06-12,893,893,893
2012-06-13,902,902,893
2012-06-14,912,912,912
2012-06-15,924,924,924
2012-06-18,938,938,938
2012-06-19,954,954,954
2012-06-20,972,972,972
2012-06-21,978,978,978
2012-06-22,978,978,978
2012-06-25,978,978,978
2012-06-26,981,981,981
2012-06-27,988,988,988
2012-06-28,994,994,994
2012-06-29,1004,1004,1004
2012-07-02,1013,1013,1013
2012-07-03,1063,1063,1063
2012-07-04,1103,1103,1103
2012-07-05,1138,1138,1138
2012-07-06,1157,1157,1157
2012-07-09,1162,1162,1162
2012-07-10,1160,1160,1160
2012-07-11,1146,1146,1146
2012-07-12,1121,1121,1121
2012-07-13,1110,1110,1110
2012-07-16,1102,1102,1102
2012-07-17,1093,1093,1093
2012-07-18,1074,1074,1074
2012-07-19,1053,1053,1053
2012-07-20,1037,1037,1037
2012-07-23,1022,1022,1022
2012-07-24,1003,1003,1003
2012-07-25,982,982,982
2012-07-26,958,958,958
2012-07-27,933,933,933
2012-07-30,915,915,915
2012-07-31,897,897,897
2012-08-01,878,878,878
2012-08-02,861,861,861
2012-08-03,852,852,852
2012-08-06,843,843,843
2012-08-07,836,836,836
2012-08-08,812,812,812
2012-08-09,790,790,790
2012-08-10,774,774,774
2012-08-13,764,764,764
2012-08-14,750,750,750
2012-08-15,728,728,728
2012-08-16,720,720,720
2012-08-17,714,714,714
2012-08-20,711,711,711
2012-08-21,709,709,709
2012-08-22,712,712,712
2012-08-23,715,715,715
2012-08-24,717,717,717
2012-08-27,717,717,717
2012-08-28,724,724,724
2012-08-29,718,718,718
2012-08-30,707,707,707
2012-08-31,703,703,703
2012-09-03,698,698,698
2012-09-04,693,693,693
2012-09-05,684,684,684
2012-09-06,675,675,675
2012-09-07,669,669,669
2012-09-10,666,666,666
2012-09-11,662,662,662
2012-09-12,661,661,661
2012-09-13,663,663,663
2012-09-14,662,662,662
2012-09-17,663,663,663
2012-09-18,697,697,697
2012-09-19,722,722,722
2012-09-20,755,755,755
2012-09-21,774,774,774
2012-09-24,772,772,772
2012-09-25,763,763,763
2012-09-26,752,752,752
2012-09-27,744,744,744
2012-09-28,766,766,766
2012-10-01,777,777,777
2012-10-02,778,778,778
2012-10-03,798,798,798
2012-10-04,845,845,845
2012-10-05,875,875,875
2012-10-08,883,883,883
2012-10-09,875,875,875
2012-10-10,875,875,875
2012-10-11,903,903,903
2012-10-12,926,926,926
2012-10-15,941,941,941
2012-10-16,981,981,981
2012-10-17,999,999,999
2012-10-18,989,989,989
2012-10-19,1010,1010,1010
2012-10-22,1037,1037,1037
2012-10-23,1109,1109,1109
2012-10-24,1088,1088,1088
2012-10-25,1051,1051,1051
2012-10-26,1049,1049,1049
2012-10-29,1048,1048,1048
2012-10-30,1043,1043,1043
2012-10-31,1026,1026,1026
2012-11-01,1000,1000,1000
2012-11-02,986,986,986
2012-11-05,971,971,971
2012-11-06,947,947,947
2012-11-07,916,916,916
2012-11-08,916,916,916
2012-11-09,940,940,940
2012-11-12,965,965,965
2012-11-13,985,985,985
2012-11-14,1011,1011,1011
2012-11-15,1024,1024,1024
2012-11-16,1036,1036,1036
2012-11-19,1054,1054,1054
2012-11-20,1066,1066,1066
2012-11-21,1073,1073,1073
2012-11-22,1084,1084,1084
2012-11-23,1090,1090,1090
2012-11-26,1094,1094,1094
2012-11-27,1097,1097,1097
2012-11-28,1104,1104,1104
2012-11-29,1097,1097,1097
2012-11-30,1086,1086,1086
2012-12-03,1077,1077,1077
2012-12-04,1054,1054,1054
2012-12-05,1022,1022,1022
2012-12-06,990,990,990
2012-12-07,966,966,966
2012-12-10,937,937,937
2012-12-11,900,900,900
2012-12-12,826,826,826
2012-12-13,799,799,799
2012-12-14,784,784,784
2012-12-17,766,766,766
2012-12-18,743,743,743
2012-12-19,720,720,720
2012-12-20,708,708,708
2012-12-21,700,700,700
2012-12-24,699,699,699
2013-01-02,698,698,698
2013-01-03,700,700,700
2013-01-04,706,706,706
2013-01-07,712,712,712
2013-01-08,734,734,734
2013-01-09,743,743,743
2013-01-10,751,751,751
2013-01-11,760,760,760
2013-01-14,762,762,762
2013-01-15,765,765,765
2013-01-16,781,781,781
2013-01-17,820,820,820
2013-01-18,837,837,837
2013-01-21,838,838,838
2013-01-22,825,825,825
2013-01-23,817,817,817
2013-01-24,808,808,808
2013-01-25,798,798,798
2013-01-28,792,792,792
2013-01-29,779,779,779
2013-01-30,767,767,767
2013-01-31,760,760,760
2013-02-01,750,750,750
2013-02-04,745,745,745
2013-02-05,739,739,739
2013-02-06,740,740,740
2013-02-07,749,749,749
2013-02-08,748,748,748
2013-02-11,746,746,746
2013-02-12,747,747,747
2013-02-13,751,751,751
2013-02-14,748,748,748
2013-02-15,753,753,753
2013-02-18,747,747,747
2013-02-19,738,738,738
2013-02-20,735,735,735
2013-02-21,737,737,737
2013-02-22,740,740,740
2013-02-25,743,743,743
2013-02-26,741,741,741
2013-02-27,745,745,745
2013-02-28,757,757,757
2013-03-01,776,776,776
2013-03-04,789,789,789
2013-03-05,806,806,806
2013-03-06,820,820,820
2013-03-07,834,834,834
2013-03-08,843,843,843
2013-03-11,847,847,847
2013-03-12,865,865,865
2013-03-13,875,875,875
2013-03-14,880,880,880
2013-03-15,892,892,892
2013-03-18,899,899,899
2013-03-19,912,912,912
2013-03-20,923,923,923
2013-03-21,930,930,930
2013-03-22,933,933,933
2013-03-25,935,935,935
2013-03-26,931,931,931
2013-03-27,922,922,922
2013-03-28,910,910,910
2013-04-02,896,896,896
2013-04-03,877,877,877
2013-04-04,866,866,866
2013-04-05,861,861,861
2013-04-08,858,858,858
2013-04-09,856,856,856
2013-04-10,859,859,859
2013-04-11,865,865,865
2013-04-12,875,875,875
2013-04-15,876,876,876
2013-04-16,880,880,880
2013-04-17,885,885,885
2013-04-18,885,885,885
2013-04-19,888,888,888
2013-04-22,889,889,889
2013-04-23,885,885,885
2013-04-24,879,879,879
2013-04-25,872,872,872
2013-04-26,871,871,871
2013-04-29,868,868,868
2013-04-30,863,863,863
2013-05-01,862,862,862
2013-05-02,873,873,873
2013-05-03,878,878,878
2013-05-07,889,889,889
2013-05-08,892,892,892
2013-05-09,889,889,889
2013-05-10,884,884,884
2013-05-13,879,879,879
2013-05-14,872,872,872
2013-05-15,861,861,861
2013-05-16,850,850,850
2013-05-17,841,841,841
2013-05-20,836,836,836
2013-05-21,830,830,830
2013-05-22,829,829,829
2013-05-23,828,828,828
2013-05-24,826,826,826
2013-05-28,822,822,822
2013-05-29,818,818,818
2013-05-30,811,811,811
2013-05-31,809,809,809
2013-06-03,806,806,806
2013-06-04,805,805,805
2013-06-05,801,801,801
2013-06-06,806,806,806
2013-06-07,812,812,812
2013-06-10,815,815,815
2013-06-11,825,825,825
2013-06-12,847,847,847
2013-06-13,873,873,873
2013-06-14,900,900,900
2013-06-17,925,925,925
2013-06-18,962,962,962
2013-06-19,995,995,995
2013-06-20,1012,1012,1012
2013-06-21,1027,1027,1027
2013-06-24,1062,1062,1062
2013-06-25,1090,1090,1090
2013-06-26,1125,1125,1125
2013-06-27,1151,1151,1151
2013-06-28,1171,1171,1171
2013-07-01,1179,1179,1179
2013-07-02,1170,1170,1170
2013-07-03,1133,1133,1133
2013-07-04,1103,1103,1103
2013-07-05,1099,1099,1099
2013-07-08,1115,1115,1115
2013-07-09,1120,1120,1120
2013-07-10,1130,1130,1130
2013-07-11,1139,1139,1139
2013-07-12,1149,1149,1149
2013-07-15,1151,1151,1151
2013-07-16,1152,1152,1152
2013-07-17,1151,1151,1151
2013-07-18,1146,1146,1146
2013-07-19,1138,1138,1138
2013-07-22,1135,1135,1135
2013-07-23,1127,1127,1127
2013-07-24,1117,1117,1117
2013-07-25,1092,1092,1092
2013-07-26,1082,1082,1082
2013-07-29,1075,1075,1075
2013-07-30,1067,1067,1067
2013-07-31,1062,1062,1062
2013-08-01,1066,1066,1066
2013-08-02,1065,1065,1065
2013-08-05,1058,1058,1058
2013-08-06,1046,1046,1046
2013-08-07,1024,1024,1024
2013-08-08,1012,1012,1012
2013-08-09,1001,1001,1001
2013-08-12,996,996,996
2013-08-13,1007,1007,1007
2013-08-14,1060,1060,1060
2013-08-15,1091,1091,1091
2013-08-16,1102,1102,1102
2013-08-19,1115,1115,1115
2013-08-20,1145,1145,1145
2013-08-21,1156,1156,1145
2013-08-22,1158,1158,1158
2013-08-23,1165,1165,1165
2013-08-27,1169,1169,1169
2013-08-28,1146,1146,1146
2013-08-29,1136,1136,1136
2013-08-30,1132,1132,1132
2013-09-02,1139,1139,1139
2013-09-03,1168,1168,1168
2013-09-04,1215,1215,1215
2013-09-05,1279,1279,1279
2013-09-06,1352,1352,1352
2013-09-09,1478,1478,1478
2013-09-10,1541,1541,1541
2013-09-11,1628,1628,1628
2013-09-12,1621,1621,1621
2013-09-13,1636,1636,1636
2013-09-16,1651,1651,1651
2013-09-17,1740,1740,1740
2013-09-18,1822,1822,1822
2013-09-19,1860,1860,1860
2013-09-20,1904,1904,1904
2013-09-23,1947,1947,1947
2013-09-24,2021,2021,2021
2013-09-25,2127,2127,2127
2013-09-26,2113,2113,2113
2013-09-27,2046,2046,2046
2013-09-30,2003,2003,2003
2013-10-01,1994,1994,1994
2013-10-02,2008,2008,2008
2013-10-03,2047,2047,2047
2013-10-04,2084,2084,2084
2013-10-07,2115,2115,2115
2013-10-08,2146,2146,2146
2013-10-09,2125,2125,2125
2013-10-10,2011,2011,2011
2013-10-11,1985,1985,1985
2013-10-14,1961,1961,1961
2013-10-15,1963,1963,1963
2013-10-16,1965,1965,1965
2013-10-17,1960,1960,1960
2013-10-18,1901,1901,1901
2013-10-21,1878,1878,1878
2013-10-22,1847,1847,1847
2013-10-23,1786,1786,1786
2013-10-24,1708,1708,1708
2013-10-25,1671,1671,1671
2013-10-28,1619,1619,1619
2013-10-29,1551,1551,1551
2013-10-30,1484,1484,1484
2013-10-31,1504,1504,1504
2013-11-01,1525,1525,1525
2013-11-04,1552,1552,1552
2013-11-05,1600,1600,1600
2013-11-06,1602,1602,1602
2013-11-07,1593,1593,1593
2013-11-08,1581,1581,1581
2013-11-11,1564,1564,1564
2013-11-12,1543,1543,1543
2013-11-13,1531,1531,1531
2013-11-14,1517,1517,1517
2013-11-15,1507,1507,1507
2013-11-18,1500,1500,1500
2013-11-19,1495,1495,1495
2013-11-20,1527,1527,1527
2013-11-21,1499,1499,1499
2013-11-22,1483,1483,1483
2013-11-25,1492,1492,1492
2013-11-26,1512,1512,1512
2013-11-27,1573,1573,1573
2013-11-28,1719,1719,1719
2013-11-29,1821,1821,1821
2013-12-02,1865,1865,1865
2013-12-03,1922,1922,1922
2013-12-04,1994,1994,1994
2013-12-05,2145,2145,2145
2013-12-06,2176,2176,2176
2013-12-09,2183,2183,2183
2013-12-10,2237,2237,2237
2013-12-11,2299,2299,2299
2013-12-12,2337,2337,2337
2013-12-13,2330,2330,2330
2013-12-16,2292,2292,2292
2013-12-17,2225,2225,2225
2013-12-18,2156,2156,2156
2013-12-19,2134,2134,2134
2013-12-20,2208,2208,2208
2013-12-23,2247,2247,2247
2013-12-24,2277,2277,2277
2014-01-02,2113,2113,2113
2014-01-03,2036,2036,2036
2014-01-06,1951,1951,1951
2014-01-07,1876,1876,1876
2014-01-08,1826,1826,1826
2014-01-09,1706,1706,1706
2014-01-10,1512,1512,1512
2014-01-13,1395,1395,1395
2014-01-14,1370,1370,1370
2014-01-15,1374,1374,1374
2014-01-16,1398,1398,1398
2014-01-17,1421,1421,1421
2014-01-20,1428,1428,1428
2014-01-21,1369,1369,1369
2014-01-22,1322,1322,1322
2014-01-23,1271,1271,1271
2014-01-24,1246,1246,1246
2014-01-27,1217,1217,1217
2014-01-28,1177,1177,1177
2014-01-29,1148,1148,1148
2014-01-30,1127,1127,1127
2014-01-31,1110,1110,1110
2014-02-03,1093,1093,1093
2014-02-04,1084,1084,1084
2014-02-05,1086,1086,1086
2014-02-06,1092,1092,1092
2014-02-07,1091,1091,1091
2014-02-10,1096,1096,1096
2014-02-11,1091,1091,1091
2014-02-12,1085,1085,1085
2014-02-13,1097,1097,1097
2014-02-14,1106,1106,1106
2014-02-17,1130,1130,1130
2014-02-18,1146,1146,1146
2014-02-19,1160,1160,1160
2014-02-20,1164,1164,1164
2014-02-21,1175,1175,1175
2014-02-24,1174,1174,1174
2014-02-25,1197,1197,1197
2014-02-26,1222,1222,1222
2014-02-27,1250,1250,1250
2014-02-28,1258,1258,1258
2014-03-03,1276,1276,1276
2014-03-04,1325,1325,1325
2014-03-05,1391,1391,1391
2014-03-06,1480,1480,1480
2014-03-07,1543,1543,1543
2014-03-10,1562,1562,1562
2014-03-11,1580,1580,1580
2014-03-12,1453,1453,1453
2014-03-13,1468,1468,1468
2014-03-14,1477,1477,1477
2014-03-17,1481,1481,1481
2014-03-18,1518,1518,1518
2014-03-19,1570,1570,1570
2014-03-20,1621,1621,1621
2014-03-21,1599,1599,1599
2014-03-24,1602,1602,1602
2014-03-25,1578,1578,1578
2014-03-26,1496,1496,1496
2014-03-27,1412,1412,1412
2014-03-28,1373,1373,1373
2014-03-31,1362,1362,1362
2014-04-01,1316,1316,1316
2014-04-02,1273,1273,1273
2014-04-03,1235,1235,1235
2014-04-04,1205,1205,1205
2014-04-07,1186,1186,1186
2014-04-08,1098,1098,1098
2014-04-09,1061,1061,1061
2014-04-10,1029,1029,1029
2014-04-11,1002,1002,1002
2014-04-14,989,989,989
2014-04-15,970,970,970
2014-04-16,936,936,936
2014-04-17,930,930,930
2014-04-22,939,939,939
2014-04-23,956,956,956
2014-04-24,962,962,962
2014-04-25,967,967,967
2014-04-28,961,961,961
2014-04-29,949,949,949
2014-04-30,943,943,943
2014-05-01,993,993,943
2014-05-02,1017,1017,1017
2014-05-05,1017,1017,1017
2014-05-06,1022,1022,1022
2014-05-07,1022,1022,1022
2014-05-08,1008,1008,1008
2014-05-09,997,997,997
